id,是否有房,是否有车,是否有孩,近6个月异地交易金额均值,近6个月交易金额,近6个月有交易月份数
8072,0,0,0,11832.0,11832.0,1
8073,0,0,0,620.545,1241.09,2
8074,0,0,0,,,0
8075,0,0,0,1752.8,3505.6,2
8076,0,0,0,300.0,300.0,1
8077,0,0,1,1000.0,2000.0,2
8078,0,0,0,2440.84,13015.2,6
8079,0,0,0,3023.8266670000003,9236.68,3
8080,0,0,0,4118.45,8353.9,3
8081,0,0,0,,,0
8082,0,0,0,,,0
8083,0,0,1,5020.13,30120.78,6
8084,0,0,0,,,0
8085,0,0,0,1.01,4531.0,2
8086,0,0,0,1700.0,1700.0,1
8087,0,0,0,2121.0,4242.0,2
8088,0,0,0,20728.875,124373.25,6
8089,1,0,0,458.0,458.0,1
8090,0,0,0,,,0
8091,1,0,0,,,0
8092,0,0,0,924.0,924.0,1
8093,1,0,0,2175.0,4350.0,2
8094,0,0,1,7809.753333,46858.52,6
8095,1,0,0,885.05,1770.1,2
8096,1,0,0,610.0,1585.18,2
8097,1,0,1,160.0,8739.0,6
8098,0,0,0,,,0
8099,0,0,0,733.305,2933.22,4
8100,0,0,0,2341.6,8292.0,6
8101,1,0,1,2390.0,2619.26,2
8102,0,0,0,,,0
8103,0,0,0,4030.343333,24182.06,6
8104,1,0,1,,100.0,1
8105,1,0,1,969.155,1938.31,2
8106,0,0,0,926.9,2780.7,3
8107,0,0,0,1804.0,1804.0,1
8108,0,0,0,,,0
8109,1,0,1,937.18,3748.72,4
8110,1,0,0,3334.4,16889.0,5
8111,0,0,0,,,0
8112,0,0,0,,,0
8113,0,0,0,9611.745,57670.47,6
8114,0,0,0,,18069.0,6
8115,0,0,1,93.5,187.0,2
8116,0,0,0,3192.0,6778.19,3
8117,0,0,0,863.0,3090.0,3
8118,0,0,0,761.3466667,2284.04,3
8119,0,0,0,5000.0,5000.0,1
8120,0,0,0,395.0,593.0,1
8121,0,0,0,,,0
8122,0,0,1,6463.145,38778.87,6
8123,1,0,0,13814.12,82884.72,6
8124,1,0,1,49.33333333,148.0,3
8125,0,0,0,,200.0,1
8126,0,0,0,125.24,125.24,1
8127,1,0,0,8719.258333,52315.55,6
8128,0,0,0,9513.2375,38480.95,5
8129,0,0,0,9251.345,55508.07,6
8130,1,0,0,445.5,1091.0,3
8131,1,0,0,,,0
8132,1,0,0,3140.066667,9420.2,3
8133,0,0,0,3796.1659999999997,18980.83,5
8134,0,0,0,,,0
8135,0,0,0,2145.6483329999996,12873.89,6
8136,0,0,0,8875.885,53255.31,6
8137,0,1,0,5540.321999999999,27701.61,5
8138,0,0,0,3736.333333,11209.0,3
8139,0,0,0,452.5,905.0,2
8140,0,0,0,1350.0,1350.0,1
8141,0,0,0,25818.04667,154908.28,6
8142,0,0,0,7497.25,44983.5,6
8143,0,0,0,12607.705,25274.71,3
8144,0,0,0,800.0,840.1,2
8145,1,0,0,,,0
8146,1,0,1,2417.833333,14507.0,6
8147,0,0,0,2514.5,5060.5,3
8148,0,0,0,274.0,274.0,1
8149,0,0,1,8841.891667,53051.35,6
8150,0,0,0,1725.3333329999998,10352.0,6
8151,0,0,1,,1370.04,1
8152,0,0,0,1361.875,5447.5,4
8153,0,0,0,,,0
8154,1,0,0,6319.72,31598.6,5
8155,0,0,0,2576.7866670000003,15460.72,6
8156,1,0,1,2433.73,5204.96,3
8157,0,0,0,748.4875,3009.95,5
8158,0,0,0,617.5,1235.0,2
8159,0,0,0,11818.2,59091.0,5
8160,0,0,0,,,0
8161,0,0,0,429.0,996.0,2
8162,0,0,0,1680.4133329999997,5041.24,3
8163,0,0,0,5258.0,10516.03,3
8164,0,0,0,2000.0,44340.31,6
8165,0,0,0,7118.666667,21356.0,3
8166,0,0,0,,,0
8167,0,0,0,3850.0,9881.0,4
8168,1,0,0,572.0,2355.0,4
8169,1,0,1,1250.0,2500.0,2
8170,0,0,0,5760.515,23042.06,4
8171,0,0,1,6765.19,13530.38,2
8172,0,0,0,3393.0,6786.0,2
8173,0,0,0,3173.8,12695.2,4
8174,0,0,0,,,0
8175,0,0,0,705.865,1411.73,2
8176,1,0,0,328.89,328.89,1
8177,0,0,0,,,0
8178,0,0,1,3375.666667,19627.0,4
8179,1,0,1,1400.4,1690.3,3
8180,0,0,0,2058.75,8235.0,4
8181,1,0,0,79.0,79.0,1
8182,0,0,0,37304.37167,223826.23,6
8183,0,0,0,6815.83,40894.98,6
8184,1,0,1,17380.70333,104284.22,6
8185,0,0,1,493.85,493.85,1
8186,0,0,0,2588.575,10354.3,4
8187,0,0,0,1000.0,1000.0,1
8188,0,0,0,16081.995,65977.98,5
8189,0,0,0,308.505,617.01,2
8190,0,0,0,7314.5,43887.0,6
8191,0,0,0,2872.146667,8616.44,3
8192,0,0,0,13853.478330000002,83120.87,6
8193,0,0,0,,,0
8194,0,0,0,1313.0539999999999,7304.27,5
8195,0,0,0,,2600.9,3
8196,1,0,0,860.0,860.0,1
8197,1,0,0,2632.2133329999997,7896.64,3
8198,1,0,1,6065.0875,24260.35,4
8199,0,0,1,2272.505,9090.02,4
8200,0,0,0,21300.31,127801.86,6
8201,1,0,1,4155.356667,24932.14,6
8202,0,0,0,6205.776,31396.88,5
8203,1,0,0,,1435.74,2
8204,1,0,1,13017.372,65225.86,6
8205,0,0,0,3250.0,13090.7,5
8206,0,0,0,8432.995,53329.46,6
8207,0,0,0,2360.7,7082.1,3
8208,0,0,0,290.0,290.0,1
8209,1,0,1,4633.93,27803.58,6
8210,1,0,0,4534.32,22671.6,5
8211,0,0,0,80.0,777.01,4
8212,0,0,0,5444.0425,21776.17,4
8213,0,0,0,1919.942,11199.71,5
8214,0,0,0,944.29,2042.29,2
8215,0,1,0,1407.0,4285.77,5
8216,1,0,1,,392.8,1
8217,0,0,1,2046.04,10230.2,5
8218,0,0,0,4611.838333,46464.22,6
8219,1,0,1,1417.423333,4342.27,4
8220,0,0,0,2884.4,14648.0,5
8221,1,0,0,14001.436000000002,74204.23,6
8222,0,0,0,,,0
8223,0,0,0,7.94,7.94,1
8224,0,0,0,1048.608,5243.04,5
8225,0,0,1,,,0
8226,0,0,0,2363.5,4727.0,2
8227,0,0,0,1354.253333,4062.76,3
8228,0,0,0,68798.3,344029.9,5
8229,0,0,0,,160.0,2
8230,0,0,0,500.0,500.0,1
8231,0,0,0,481.4933333000001,1498.48,4
8232,0,0,0,907.49,2722.47,3
8233,0,0,0,3822.513333,22935.08,6
8234,1,0,0,7707.416667,46244.5,6
8235,0,0,0,,,0
8236,0,0,0,6598.823333,39592.94,6
8237,0,0,1,,,0
8238,0,0,0,3001.87,3001.87,1
8239,0,0,1,2365.774,12218.87,6
8240,1,0,0,575.0,1150.0,2
8241,0,0,0,9370.0,18740.0,2
8242,0,0,0,1762.6,8813.0,5
8243,0,0,0,1399.5,10944.0,4
8244,0,0,0,3206.666667,9620.0,3
8245,0,0,1,715.66,3862.32,6
8246,1,0,1,2820.7125,11282.85,4
8247,0,0,0,9207.69,40564.56,5
8248,0,0,0,861.13,861.13,1
8249,0,0,0,430.0,813.1,2
8250,0,0,0,,,0
8251,0,0,0,12557.516000000001,62916.38,6
8252,0,0,0,984.88,984.88,1
8253,1,0,0,200.0,471.0,2
8254,0,0,1,1199.15,5304.2,4
8255,1,0,1,12219.645,73317.87,6
8256,0,0,0,8541.5,34166.0,4
8257,0,0,0,2181.0,2181.0,1
8258,0,0,1,1982.233333,8715.0,3
8259,0,0,1,2071.15,8284.6,4
8260,0,0,0,,,0
8261,1,0,1,,,0
8262,0,0,1,8241.666667,49450.0,6
8263,0,0,0,10786.18,64717.08,6
8264,0,0,1,1648.0,53108.0,5
8265,1,0,0,295.14,385.14,2
8266,0,0,0,3768.1416670000003,22608.85,6
8267,0,0,0,,,0
8268,0,0,0,24332.842,121664.21,5
8269,1,0,0,900.0,900.0,1
8270,0,0,0,15512.935,62051.74,4
8271,0,0,0,1416.025,5664.1,4
8272,1,0,1,,,0
8273,1,0,0,5048.79,30292.74,6
8274,0,0,0,2154.62,6483.66,4
8275,0,0,0,2896.8,14716.0,6
8276,0,0,0,1200.0,2400.0,2
8277,1,0,1,2081.425,5304.85,3
8278,0,0,0,1155.223333,4265.67,4
8279,0,0,0,277.33,1574.32,5
8280,0,0,0,,,0
8281,0,0,0,11129.926000000001,55649.63,5
8282,1,0,1,2664.5,15987.0,6
8283,0,0,0,1774.0333329999999,10644.2,6
8284,1,0,1,,,0
8285,0,0,1,,,0
8286,0,0,0,1875.0,3750.0,2
8287,0,0,0,,1654.5,2
8288,0,0,0,2973.0,11892.0,4
8289,1,0,0,6.0,6226.0,2
8290,0,0,0,1220.4,6193.0,6
8291,0,0,0,2200.0,11000.0,5
8292,1,0,0,6662.33,138990.74,4
8293,0,0,0,,,0
8294,1,0,1,1639.3339999999998,8196.67,5
8295,1,0,0,,3748.0,4
8296,0,0,0,2813.8,14069.0,5
8297,1,0,0,1005.585,9772.07,2
8298,0,0,0,2730.166667,16381.0,6
8299,1,0,1,715.65,4293.9,6
8300,0,0,0,2442.613333,14655.68,6
8301,0,0,0,,,0
8302,0,0,0,,,0
8303,1,0,1,7431.393333,44588.36,6
8304,0,0,0,,13491.8,6
8305,0,0,0,2372.5,9490.0,4
8306,0,0,0,,,0
8307,0,1,0,4628.82,9257.64,2
8308,0,0,0,3162.64,9756.02,4
8309,0,0,0,2245.8516670000004,13475.11,6
8310,1,0,1,12073.59,72441.54,6
8311,0,0,0,69.75,139.5,2
8312,0,0,1,7154.08,36070.4,6
8313,0,0,0,1000.0,1175.0,2
8314,1,0,1,,,0
8315,0,0,0,136.6633333,2306.44,3
8316,0,0,1,5206.78,48445.6,6
8317,0,0,0,1900.0,1900.0,1
8318,0,0,0,,,0
8319,0,0,0,5457.333333,32744.0,6
8320,0,0,0,12799.66,76797.96,6
8321,1,0,0,6067.918333,36407.51,6
8322,0,0,0,,439.1,1
8323,0,0,0,3656.0,3723.0,2
8324,0,0,0,1273.75,7679.8,5
8325,1,0,0,5672.763333,34036.58,6
8326,0,0,0,1701.5725,6806.29,4
8327,0,0,1,5884.868332999999,35309.21,6
8328,0,0,0,1446.666667,5380.0,3
8329,1,0,0,1200.0,2400.0,2
8330,0,0,0,,,0
8331,1,0,1,,,0
8332,0,0,0,1392.5,2785.0,2
8333,0,0,0,3197.0,19182.0,6
8334,0,0,0,879.4,4397.0,5
8335,0,0,0,143.45,286.9,2
8336,0,0,0,,688.0,1
8337,1,0,0,,,0
8338,0,0,0,,,0
8339,1,0,0,,,0
8340,1,0,0,11791.323999999999,58956.62,5
8341,0,0,0,7987.81,47926.86,6
8342,0,0,0,57.3,321.6,3
8343,1,0,0,6331.433333,37988.6,6
8344,0,0,0,144080.0,145080.0,2
8345,0,0,0,1316.666667,9900.0,4
8346,0,0,0,1242.095,2484.19,2
8347,1,0,0,6493.48,19480.44,3
8348,0,0,0,7721.8,38609.0,5
8349,1,0,0,2150.16,3896.0,1
8350,1,0,0,1733.2633329999999,5199.79,3
8351,1,0,0,10921.63167,65529.79,6
8352,1,0,0,2422.06,12110.3,5
8353,0,0,0,17062.116,85310.58,5
8354,1,0,0,,,0
8355,0,0,0,466.0,932.0,2
8356,1,0,1,725.25,1710.5,3
8357,0,0,0,2622.6,11133.4,4
8358,0,0,0,,,0
8359,0,0,0,,,0
8360,0,0,1,,573.0,1
8361,0,0,0,4529.003333,14216.41,5
8362,0,0,0,,,0
8363,1,0,0,390.0,1836.0,4
8364,0,0,0,20.0,294.5,1
8365,0,0,0,,,0
8366,1,0,0,3369.0,7338.0,2
8367,0,0,1,8362.034,41810.17,5
8368,0,0,0,2460.5,12302.5,5
8369,1,0,0,,,0
8370,0,0,0,7828.023333,46968.14,6
8371,1,0,1,5104.366667,30626.2,6
8372,0,0,0,54.0,7204.0,4
8373,1,0,1,1119.57,2239.14,2
8374,0,0,0,869.66,2608.98,3
8375,0,0,0,5372.323333,32852.94,6
8376,0,0,0,,,0
8377,1,0,0,2934.0,8802.0,3
8378,0,0,1,6941.9175,27917.67,5
8379,0,0,0,,,0
8380,0,0,0,7341.405,14758.31,3
8381,0,0,0,2758.675,11034.7,4
8382,0,0,0,,9.8,1
8383,1,0,0,408.5666667,1690.0,3
8384,0,0,0,,,0
8385,1,0,1,,100.0,1
8386,0,0,1,3647.0,18246.0,5
8387,0,0,1,,,0
8388,0,0,0,,,0
8389,0,0,0,,,0
8390,1,0,0,1000.0,1000.0,1
8391,0,0,0,10630.25167,63781.51,6
8392,0,0,0,949.0,949.0,1
8393,0,0,0,4823.655,34221.9,6
8394,0,0,0,2972.05,19164.3,6
8395,0,1,0,1496.666667,4490.0,3
8396,0,0,0,420.0,840.0,2
8397,0,0,0,,,0
8398,0,0,0,1057.31,3171.93,3
8399,0,0,0,,,0
8400,0,0,0,10020.16333,60120.98,6
8401,0,0,0,,6533.0,1
8402,0,0,0,5608.51,33651.06,6
8403,0,0,0,,,0
8404,0,0,0,,1000.0,1
8405,0,0,0,1283.333333,3850.0,3
8406,0,0,0,13665.4,81992.4,6
8407,0,0,0,2031.3166670000003,10986.05,5
8408,1,0,1,9350.033333,56100.2,6
8409,0,0,0,16905.332,84565.66,6
8410,0,0,0,,27.8,1
8411,1,0,0,3701.978333,22606.87,6
8412,0,0,0,,,0
8413,1,0,0,5029.664000000001,25150.32,5
8414,0,0,1,7276.8,43660.8,6
8415,0,0,0,18733.733330000003,56201.2,3
8416,0,0,0,1153.666667,10237.0,6
8417,0,0,0,8698.463333,60235.78,6
8418,0,0,0,4725.35,28352.1,6
8419,0,0,1,1819.25,4847.5,4
8420,0,0,0,4103.2,20516.0,5
8421,1,0,1,24506.54833,147039.29,6
8422,0,0,0,532.9666666999999,1598.9,3
8423,0,0,0,2700.0,2700.0,1
8424,0,0,0,,,0
8425,0,0,0,1851.864,9487.32,6
8426,0,0,0,,,0
8427,1,0,0,,,0
8428,0,0,0,2418.75,9675.0,4
8429,0,0,0,6601.14,13386.48,4
8430,0,0,0,1847.19,17049.21,5
8431,0,0,1,50142.37833,300854.27,6
8432,1,0,0,992.2,992.2,1
8433,0,0,0,1476.25,2952.5,2
8434,1,0,1,,,0
8435,0,0,0,3401.53,20409.18,6
8436,0,0,0,6527.763333,39166.58,6
8437,0,0,1,1000.0,1000.0,1
8438,0,0,0,2120.6,2120.6,1
8439,0,0,0,2284.26,11421.3,5
8440,0,0,0,3259.8475,13039.39,4
8441,0,0,1,2332.0433329999996,6996.13,3
8442,0,0,0,670.905,2683.62,4
8443,1,0,0,901.0,1802.0,2
8444,0,0,0,6221.5,37329.0,6
8445,0,0,0,5881.2,6548.2,3
8446,0,0,0,532.2,532.2,1
8447,0,0,0,500.0,500.0,1
8448,0,0,0,,1613.52,6
8449,0,0,1,4968.5,29811.0,6
8450,0,0,0,4919.95,29519.7,6
8451,0,0,1,3555.336667,21332.02,6
8452,0,0,0,7711.86,46271.16,6
8453,0,0,0,,,0
8454,0,0,0,7463.66,37318.3,5
8455,0,0,0,,,0
8456,0,0,1,153.4133333,460.24,3
8457,0,0,0,4033.505,29870.03,6
8458,0,0,0,650.36,1300.72,2
8459,1,0,0,,,0
8460,1,0,0,,,0
8461,1,0,0,23899.07667,143394.46,6
8462,0,0,0,950.0,950.0,1
8463,1,0,0,1380.856667,4142.57,3
8464,0,0,0,4504.306,22521.53,5
8465,0,0,0,,,0
8466,0,0,0,535.285,1070.57,2
8467,0,0,0,6937.025,13874.05,2
8468,1,0,1,1505.255,7493.2,4
8469,0,0,0,936.95,4556.3,5
8470,1,0,0,8618.866667,51713.2,6
8471,0,0,0,9502.228333,57013.37,6
8472,0,0,0,288.0,1160.08,3
8473,0,0,0,9606.525,38426.1,4
8474,0,0,0,,42.01,2
8475,0,0,0,,,0
8476,0,0,0,4852.83,35114.35,6
8477,1,0,1,,,0
8478,0,0,1,677.2225,4535.06,4
8479,0,0,0,6512.666667,39076.0,6
8480,0,0,0,2000.0,4000.0,2
8481,0,0,0,1874.45,4877.7,4
8482,0,0,0,802.4675,4744.2,5
8483,0,0,0,,,0
8484,0,0,0,1499.526667,4998.58,4
8485,1,0,1,,,0
8486,0,0,0,1162.802,5814.01,5
8487,1,0,0,9123.5,18247.0,2
8488,0,0,0,475.5,5731.0,3
8489,0,0,0,1867.618,9338.09,5
8490,1,0,1,1700.0,3400.0,2
8491,0,0,0,,,0
8492,1,0,1,579.0,579.0,1
8493,0,0,0,2019.338,10396.69,5
8494,0,0,0,,,0
8495,0,0,0,10.66666667,56.5,3
8496,0,0,0,,,0
8497,0,0,0,2682.945,5365.89,2
8498,1,0,0,12.3,12.3,1
8499,1,0,0,,,0
8500,0,0,0,945.3333332999998,3368.0,3
8501,0,0,0,2829.724,14148.62,5
8502,0,0,0,,4431.0,3
8503,0,0,0,11712.35167,70404.66,6
8504,1,0,1,1240.0,3720.0,3
8505,0,0,0,,,0
8506,0,0,0,,,0
8507,0,0,0,,,0
8508,0,0,0,745.56,3679.12,4
8509,0,0,0,,,0
8510,0,0,1,2558.4,7675.2,3
8511,0,0,0,,,0
8512,0,0,1,3374.683333,20496.1,6
8513,1,0,0,1700.0,3400.0,2
8514,0,0,0,2769.216,13846.08,5
8515,0,0,0,57451.5,117174.92,4
8516,0,0,1,953.83,1907.66,2
8517,0,0,0,1456.0,7280.0,5
8518,0,0,0,,,0
8519,0,0,1,1049.1,2098.2,2
8520,0,0,0,,,0
8521,0,0,1,18556.715,111340.29,6
8522,0,0,0,,,0
8523,0,1,0,6921.35,13842.7,2
8524,0,0,0,,,0
8525,1,0,0,,,0
8526,1,0,0,1825.9616670000003,10955.77,6
8527,0,0,0,3235.6,12991.4,4
8528,0,0,0,450.0,900.0,2
8529,0,0,0,3235.51,13203.04,4
8530,1,0,1,5996.26,11992.52,2
8531,1,0,1,2537.583333,17542.5,6
8532,0,0,0,989.755,1979.51,2
8533,1,0,0,3670.0,14680.0,4
8534,0,0,0,,2105.0,3
8535,0,0,0,14272.738330000002,85636.43,6
8536,0,0,0,2600.0,13000.0,5
8537,1,0,0,1848.0739999999998,9240.37,5
8538,0,0,0,2903.04,11612.16,4
8539,0,0,0,,,0
8540,0,0,0,,,0
8541,0,0,0,,80.0,1
8542,0,0,0,15131.93,45395.79,3
8543,0,0,0,5500.83,27504.15,5
8544,0,0,0,4538.645,27231.87,6
8545,1,0,1,1311.0,5244.0,4
8546,0,0,0,,,0
8547,1,0,0,,,0
8548,0,0,0,2794.698,15578.49,5
8549,0,0,0,,,0
8550,0,0,0,3307.804,17769.02,5
8551,0,0,0,537.8,6636.46,4
8552,0,0,1,,,0
8553,1,0,0,4562.205,27373.23,6
8554,1,0,0,3316.1,16580.5,5
8555,1,0,0,4037.03,24222.18,6
8556,1,0,0,419.0,1155.0,3
8557,0,0,0,419.0,668.0,1
8558,0,0,0,1417.5,59937.0,5
8559,0,0,0,3203.0966670000003,19218.58,6
8560,0,0,0,397.91,850.72,3
8561,0,0,0,409.45,1637.8,4
8562,0,0,0,,,0
8563,0,0,0,2367.0,29951.0,4
8564,0,0,1,1480.0,2960.0,2
8565,0,0,0,978.12,978.12,1
8566,0,0,0,3251.4233329999997,9754.27,3
8567,0,0,0,10964.558,54822.79,5
8568,1,0,1,16107.1775,64428.71,4
8569,1,0,0,4744.696667,28468.18,6
8570,1,0,0,10394.57833,62367.47,6
8571,1,0,1,,99.5,3
8572,0,0,0,,,0
8573,0,0,0,1833.128,9165.64,5
8574,0,0,0,1550.0,4650.0,3
8575,0,0,0,220.15,8793.2,2
8576,0,0,0,3538.176667,10614.53,3
8577,0,0,0,900.0,900.0,1
8578,0,0,0,1891.705,3783.41,2
8579,0,0,0,,,0
8580,0,0,0,10.0,70.0,2
8581,0,0,0,2891.0,11564.0,4
8582,0,0,0,3550.0,7398.0,2
8583,0,0,0,31944.08333,191664.5,6
8584,0,0,0,6934.776667,41608.66,6
8585,0,0,0,6373.683333,38242.1,6
8586,1,0,0,,,0
8587,0,0,0,,,0
8588,0,0,0,8539.318000000001,42696.59,5
8589,0,0,1,2862.7875,11451.15,4
8590,0,0,0,12421.05,74526.3,6
8591,0,0,1,3388.666667,10373.0,4
8592,1,0,1,5923.936,29619.68,5
8593,0,0,0,1080.4,3273.64,4
8594,0,0,0,236.0,472.0,2
8595,0,0,0,4983.2825,19933.13,4
8596,0,0,0,369.6,1053.7,4
8597,0,0,1,,,0
8598,0,0,0,2787.275,11149.1,4
8599,0,0,0,860.0,860.0,1
8600,0,0,1,7746.901667,46481.41,6
8601,0,0,0,2299.658333,13798.95,6
8602,0,0,0,8174.4533329999995,49046.72,6
8603,0,0,0,6765.145,27069.0,4
8604,0,0,0,4348.483333,26387.0,6
8605,0,0,0,3490.0,7928.3,5
8606,0,0,0,2620.4,13102.0,5
8607,0,0,0,10499.948,52499.75,5
8608,0,0,0,10064.63,40258.52,4
8609,0,0,0,,500.0,1
8610,0,0,0,,350.0,2
8611,0,0,0,731.166,3655.83,5
8612,0,0,0,1065.8,5329.0,5
8613,1,0,0,2505.3583329999997,15032.15,6
8614,1,0,0,500.0,500.0,1
8615,0,0,0,,,0
8616,0,0,0,24890.571669999998,149343.43,6
8617,1,0,1,1283.69,2567.38,2
8618,0,0,0,620.11,6965.11,4
8619,1,0,1,5733.1225,22932.49,4
8620,0,0,0,12027.1,24054.2,2
8621,0,0,0,3535.0,7070.0,2
8622,0,0,1,2833.2,14166.0,5
8623,0,0,0,2126.175,8926.91,5
8624,0,0,1,1395.3,9351.7,6
8625,0,0,0,6440.228333,38641.37,6
8626,1,0,0,2504.666667,15561.5,6
8627,0,0,0,12303.695,81822.17,6
8628,0,0,0,5398.6,26993.0,5
8629,1,0,0,,,0
8630,0,0,0,1323.333333,10737.0,6
8631,0,0,0,,249.0,1
8632,0,0,1,1979.9983329999998,11879.99,6
8633,0,0,0,155.0,310.0,2
8634,0,0,0,16045.0,32090.0,2
8635,0,0,0,1000.0,31310.06,5
8636,0,0,0,3430.16,3430.16,1
8637,1,0,1,,,0
8638,1,0,0,19030.93,114185.58,6
8639,0,0,1,3527.9825,14111.93,4
8640,0,0,0,725.71,725.71,1
8641,0,0,0,1280.0439999999999,6400.22,5
8642,0,0,0,,,0
8643,0,0,1,1530.682,9084.31,5
8644,0,0,0,4561.2,22806.0,5
8645,0,0,0,4610.166667,27667.66,6
8646,0,0,0,1958.3066670000003,11749.84,6
8647,1,0,0,5267.156,26335.78,5
8648,0,0,0,7644.066667,22932.2,3
8649,0,0,0,907.0,1814.0,2
8650,0,0,0,,,0
8651,0,0,0,12276.088,67081.2,5
8652,1,0,1,,,0
8653,1,0,0,4491.781667,26950.69,6
8654,1,0,0,15846.97,95081.82,6
8655,0,0,0,500.0,1000.0,2
8656,0,0,0,2498.0,12490.0,5
8657,0,0,0,,,0
8658,0,0,0,11882.75,71400.5,6
8659,0,0,0,5139.08,10278.16,2
8660,0,0,0,8058.355,52114.13,6
8661,0,0,0,,,0
8662,0,0,0,1000.0,5000.0,2
8663,0,0,0,12724.05667,43446.67,3
8664,1,0,0,1602.0,4806.0,3
8665,0,0,0,3785.85,18929.25,5
8666,0,0,0,,6860.5,5
8667,0,0,0,435.58,435.58,1
8668,1,0,0,19583.95333,616503.72,6
8669,0,0,0,7876.334,41132.17,6
8670,0,0,0,,,0
8671,0,0,0,,,0
8672,1,0,0,,11510.36,4
8673,1,0,1,1223.0,3669.0,3
8674,0,0,0,,,0
8675,0,0,0,600.0,600.0,1
8676,0,0,0,1885.0875,7540.35,4
8677,0,0,0,,1779.0,3
8678,0,0,1,,,0
8679,1,0,0,,,0
8680,0,0,1,1145.0,2290.0,2
8681,0,0,0,737.5,1475.0,2
8682,0,0,0,,,0
8683,0,0,0,1218.25,6034.83,6
8684,0,0,0,,,0
8685,1,0,0,,,0
8686,0,0,0,5440.8,94929.0,5
8687,0,0,1,2303.68,2303.68,1
8688,1,0,0,5336.346667,32018.08,6
8689,0,0,0,37404.87167,224429.23,6
8690,0,0,0,198.81,397.62,2
8691,0,0,0,9903.983333,59423.9,6
8692,1,0,0,9951.166667,59903.4,6
8693,0,0,0,2369.675,9478.7,4
8694,1,0,1,,,0
8695,0,0,1,1646.575,6586.3,4
8696,0,0,0,19108.606,95543.03,5
8697,0,0,0,,,0
8698,0,0,0,,,0
8699,0,0,0,598.255,1196.51,2
8700,0,0,0,798.17,2394.51,3
8701,0,0,0,950.0,1900.0,2
8702,0,0,0,4087.988333,32320.93,6
8703,0,0,0,1750.0,9634.02,4
8704,0,0,0,22.0,93.0,2
8705,0,0,0,,,0
8706,0,0,0,3813.655,15864.92,5
8707,0,0,0,157.29,157.29,1
8708,0,0,0,632.6666667000001,1898.0,3
8709,1,0,1,1350.0,5400.0,4
8710,0,0,0,848.8,9073.4,5
8711,1,0,0,18379.94167,110279.65,6
8712,0,0,0,,1751.0,1
8713,0,0,1,1553.333333,4660.0,3
8714,1,0,1,1079.155,2158.31,2
8715,0,0,0,,,0
8716,0,0,0,,,0
8717,0,0,0,15373.83167,92242.99,6
8718,0,0,0,3093.0359999999996,15465.18,5
8719,0,0,0,6809.5,40857.0,6
8720,0,0,0,327.16200000000003,1635.81,5
8721,0,0,0,4638.741667,27832.45,6
8722,0,0,0,714.4,2799.47,2
8723,0,0,1,554.6033332999999,2083.81,4
8724,0,0,1,6007.05,183442.2,6
8725,0,0,0,,0.01,1
8726,1,0,0,3004.8,15024.0,5
8727,1,0,0,8593.485999999999,42967.43,5
8728,0,0,1,6364.093333,38184.56,6
8729,0,0,0,,,0
8730,0,0,0,,,0
8731,0,0,0,,,0
8732,1,0,0,1342.666667,12006.0,6
8733,0,0,0,1305.4,6527.0,5
8734,0,0,0,,,0
8735,0,0,0,6862.565,41175.39,6
8736,1,0,0,11045.0,66270.0,6
8737,0,0,0,2441.19,14817.14,6
8738,0,0,1,4484.015,26904.09,6
8739,0,0,0,150.0,553.95,2
8740,0,0,1,1452.59,2025.23,2
8741,0,0,0,9562.613333,29441.14,3
8742,1,0,1,377.72,377.72,1
8743,0,0,0,1000.0,1000.0,1
8744,1,0,0,,,0
8745,1,0,1,,,0
8746,1,0,1,4731.7,5126.9,4
8747,1,0,1,5020.6633329999995,30123.98,6
8748,0,0,1,1061.28,1153.58,2
8749,1,0,1,310.5,621.0,2
8750,0,0,0,2638.0,7914.0,3
8751,0,0,0,496.875,1563.75,2
8752,0,0,0,1890.55,7862.2,5
8753,0,0,0,3947.385,24061.41,6
8754,0,0,0,1241.8,7709.0,5
8755,1,0,1,9527.25,38109.0,4
8756,0,0,1,6613.448333,39680.69,6
8757,1,0,0,2836.183333,20517.11,6
8758,0,0,0,24098.925,144593.55,6
8759,0,0,0,3568.3,17841.5,5
8760,0,0,0,,,0
8761,1,0,0,10640.936000000002,53204.68,5
8762,0,0,0,6613.523333,39681.14,6
8763,0,0,0,3632.7659999999996,18163.83,5
8764,0,0,0,2153.215,4551.88,3
8765,0,0,1,1586.75,3174.5,3
8766,1,0,0,1200.0,1200.0,1
8767,0,0,0,2128.783333,6386.35,3
8768,0,0,0,,,0
8769,1,0,0,,,0
8770,0,0,0,,,0
8771,0,0,0,710.6775,3481.91,5
8772,1,0,0,,,0
8773,0,0,0,,,0
8774,0,0,0,3390.0,19051.01,6
8775,0,0,0,5821.466667000001,19540.36,5
8776,0,0,1,,,0
8777,1,0,0,126.0,2034.04,4
8778,0,0,0,3905.272,19526.36,5
8779,0,0,0,450.0,1350.0,3
8780,0,0,0,215505.0,431278.0,3
8781,0,0,0,,,0
8782,0,0,0,22865.66833,137194.01,6
8783,1,0,1,,,0
8784,0,0,0,1680.0,24380.0,4
8785,1,0,1,3321.364,16999.82,5
8786,0,0,0,2969.52,14847.6,5
8787,0,0,0,3676.966667,11030.9,3
8788,0,0,1,1935.3333329999998,6607.0,4
