商品名,用户编号,购买数量,购买日期,购买单价
GP,a15a0e0e72,2,2021/4/9,598
GP,a15a0e0e72,1,2021/5/15,598
GP,a15a0e0e72,1,2021/6/8,598
GP,a15a0e0e72,2,2021/1/8,598
GP,214b792e2b,2,2021/6/8,598
GP,214b792e2b,4,2021/9/12,598
GP,214b792e2b,1,2021/5/15,598
GP,214b792e2b,4,2021/9/12,598
GP,214b792e2b,1,2021/8/16,598
GP,214b792e2b,2,2021/8/11,598
GP,214b792e2b,3,2021/7/14,598
GP,214b792e2b,4,2021/7/31,598
GP,214b792e2b,1,2021/7/31,598
GP,214b792e2b,3,2021/2/21,598
GP,7c195e4f12,2,2021/8/9,598
GP,7c195e4f12,4,2021/8/10,598
GP,7c195e4f12,2,2021/7/31,598
GP,7c195e4f12,1,2021/7/31,598
GP,7c195e4f12,4,2021/7/15,598
GP,7c195e4f12,1,2021/7/31,598
GP,7c195e4f12,1,2021/8/10,598
GP,7c195e4f12,1,2021/8/11,598
GP,7c195e4f12,1,2021/7/15,598
GP,831582663d,1,2021/8/11,598
GP,831582663d,1,2021/7/31,598
GP,831582663d,1,2021/7/13,598
GP,831582663d,1,2021/8/11,598
GP,831582663d,3,2021/8/16,598
GP,831582663d,2,2021/9/21,598
GP,831582663d,1,2021/3/5,598
GP,831582663d,3,2021/3/21,598
GP,831582663d,2,2021/1/20,598
GP,423d894676,4,2021/1/21,598
GP,423d894676,1,2021/1/29,598
GP,423d894676,2,2021/7/8,598
GP,423d894676,4,2021/6/17,598
GP,423d894676,4,2021/6/21,598
GP,423d894676,1,2021/6/23,598
GP,423d894676,1,2021/7/12,598
GP,423d894676,2,2021/1/22,598
GP,5dd4b27d50,1,2021/1/20,598
GP,5dd4b27d50,1,2021/1/21,598
GP,5dd4b27d50,3,2021/1/20,598
GP,5dd4b27d50,4,2021/1/21,598
GP,5dd4b27d50,2,2021/1/21,598
GP,5dd4b27d50,1,2021/6/17,598
GP,5dd4b27d50,4,2021/4/2,598
GP,676125ba98,1,2021/4/5,598
GP,676125ba98,3,2021/2/13,598
GP,676125ba98,3,2021/2/16,598
GP,676125ba98,1,2021/7/1,598
GP,676125ba98,3,2021/9/30,598
GP,676125ba98,4,2021/2/16,598
GP,676125ba98,1,2021/4/2,598
GP,676125ba98,2,2021/2/17,598
GP,6028be5aaf,2,2021/4/2,598
GP,6028be5aaf,1,2021/9/30,598
GP,6028be5aaf,1,2021/2/18,598
GP,6028be5aaf,3,2021/7/22,598
GP,6028be5aaf,4,2021/7/14,598
GP,6028be5aaf,1,2021/7/14,598
GP,6028be5aaf,2,2021/7/23,598
GP,6028be5aaf,4,2021/7/22,598
GP,6028be5aaf,2,2021/2/1,598
GP,7c194fae2a,1,2021/2/8,598
GP,7c194fae2a,3,2021/4/6,598
GP,7c194fae2a,2,2021/3/31,598
GP,7c194fae2a,1,2021/2/24,598
GP,7c194fae2a,1,2021/2/22,598
GP,7c194fae2a,1,2021/2/1,598
GP,7c194fae2a,4,2021/5/26,598
GP,7c194fae2a,4,2021/8/3,598
GP,7c194fae2a,1,2021/5/27,598
GP,7c194fae2a,2,2021/8/5,598
GP,2f43c2b568,2,2021/7/8,598
GP,2f43c2b568,1,2021/8/27,598
GP,2f43c2b568,1,2021/9/20,598
GP,2f43c2b568,1,2021/9/28,598
GP,2f43c2b568,3,2021/9/28,598
GP,2f43c2b568,4,2021/7/8,598
GP,2f43c2b568,4,2021/5/20,598
GP,2f43c2b568,1,2021/9/2,598
GP,2f43c2b568,1,2021/8/18,598
GP,2f43c2b568,1,2021/6/27,598
GP,6724e1adc2,4,2021/6/7,598
GP,6724e1adc2,1,2021/1/19,598
GP,6724e1adc2,1,2021/5/8,598
GP,6724e1adc2,1,2021/7/6,598
GP,6724e1adc2,1,2021/8/30,598
GP,6724e1adc2,1,2021/7/10,598
GP,6724e1adc2,2,2021/7/9,598
GP,6724e1adc2,2,2021/7/30,598
GP,6724e1adc2,3,2021/7/31,598
GP,6724e1adc2,1,2021/8/2,598
GP,6978eda93d,1,2021/3/10,598
GP,6978eda93d,1,2021/4/1,598
GP,6978eda93d,3,2021/9/10,598
GP,6978eda93d,3,2021/1/2,598
GP,6978eda93d,1,2021/2/5,598
GP,6978eda93d,1,2021/8/2,598
GP,6978eda93d,2,2021/7/27,598
GP,6978eda93d,1,2021/2/10,598
GP,6978eda93d,2,2021/9/9,598
GP,6028cd4443,4,2021/9/7,598
GP,6028cd4443,1,2021/9/9,598
GP,6028cd4443,4,2021/9/13,598
GP,6028cd4443,1,2021/9/9,598
GP,6028cd4443,1,2021/9/7,598
GP,6028cd4443,4,2021/2/22,598
GP,6028cd4443,1,2021/1/13,598
GP,3d3c0907ea,1,2021/1/13,598
GP,3d3c0907ea,1,2021/7/24,598
GP,3d3c0907ea,1,2021/7/24,598
GP,3d3c0907ea,1,2021/4/27,598
GP,3d3c0907ea,4,2021/7/26,598
GP,3d3c0907ea,2,2021/7/25,598
GP,3d3c0907ea,2,2021/5/6,598
GP,3d3c0907ea,2,2021/9/24,598
GP,3d3c0907ea,3,2021/1/21,598
GP,3d3c0907ea,1,2021/7/26,598
GP,8315734aac,2,2021/7/24,598
GP,8315734aac,1,2021/7/2,598
GP,8315734aac,2,2021/4/1,598
GP,8315734aac,2,2021/4/1,598
GP,8315734aac,1,2021/2/8,598
GP,8315734aac,2,2021/4/20,598
GP,8315734aac,1,2021/4/12,598
GP,8315734aac,4,2021/8/21,598
GP,8315734aac,1,2021/9/28,598
GP,9809de9bf8,1,2021/9/28,598
GP,9809de9bf8,1,2021/3/15,598
GP,9809de9bf8,2,2021/8/6,598
GP,9809de9bf8,1,2021/6/12,598
GP,9809de9bf8,3,2021/3/19,598
GP,9809de9bf8,4,2021/5/6,598
GP,9809de9bf8,1,2021/9/3,598
GP,3f9014959d,1,2021/8/15,598
GP,3f9014959d,4,2021/2/26,598
GP,3f9014959d,4,2021/7/2,598
GP,3f9014959d,1,2021/8/9,598
GP,3f9014959d,3,2021/4/25,598
GP,3f9014959d,1,2021/4/22,598
GP,3f9014959d,3,2021/6/20,598
GP,3f9014959d,1,2021/4/6,598
GP,3f9014959d,4,2021/8/13,598
GP,3f9014959d,1,2021/8/30,598
GP,5dd4b2b971,1,2021/5/8,598
GP,5dd4b2b971,1,2021/5/14,598
GP,5dd4b2b971,1,2021/8/29,598
GP,5dd4b2b971,1,2021/9/5,598
GP,5dd4b2b971,2,2021/9/16,598
GP,5dd4b2b971,1,2021/9/30,598
GP,5dd4b2b971,2,2021/9/5,598
GP,5dd4b2b971,4,2021/8/28,598
GP,5dd4b2b971,2,2021/9/24,598
GP,5dd4b2b971,1,2021/9/6,598
GP,2f43d0dc0a,4,2021/8/28,598
GP,2f43d0dc0a,4,2021/9/7,598
GP,2f43d0dc0a,2,2021/9/1,598
GP,2f43d0dc0a,1,2021/9/15,598
GP,2f43d0dc0a,2,2021/9/22,598
GP,2f43d0dc0a,1,2021/9/17,598
GP,2f43d0dc0a,1,2021/9/23,598
GP,2f43d0dc0a,2,2021/9/14,598
GP,2f43d0dc0a,1,2021/9/18,598
GP,5b80a54829,1,2021/9/13,598
GP,5b80a54829,4,2021/8/21,598
GP,5b80a54829,1,2021/9/26,598
GP,5b80a54829,1,2021/9/26,598
GP,5b80a54829,1,2021/9/4,598
GP,5b80a54829,4,2021/9/5,598
GP,5b80a54829,4,2021/8/31,598
GP,5b80a54829,3,2021/9/5,598
GP,5b80a54829,1,2021/9/3,598
GP,8a4dd8b8ed,2,2021/8/18,598
GP,8a4dd8b8ed,1,2021/9/18,598
GP,8a4dd8b8ed,4,2021/9/17,598
GP,8a4dd8b8ed,1,2021/9/24,598
GP,8a4dd8b8ed,3,2021/9/15,598
GP,8a4dd8b8ed,1,2021/9/4,598
GP,8a4dd8b8ed,1,2021/8/21,598
GP,8a4dd8b8ed,3,2021/9/19,598
GP,85698e4533,3,2021/9/25,598
GP,85698e4533,1,2021/8/27,598
GP,85698e4533,2,2021/9/8,598
GP,85698e4533,2,2021/9/14,598
GP,85698e4533,1,2021/9/7,598
GP,85698e4533,4,2021/9/23,598
GP,85698e4533,1,2021/8/25,598
GP,85698e4533,2,2021/9/1,598
GP,85698e4533,3,2021/9/8,598
GP,48e055f8ac,2,2021/9/13,598
GP,48e055f8ac,3,2021/9/24,598
GP,48e055f8ac,3,2021/8/30,598
GP,48e055f8ac,2,2021/9/5,598
GP,48e055f8ac,1,2021/9/13,598
GP,48e055f8ac,4,2021/9/14,598
GP,48e055f8ac,1,2021/9/24,598
GP,48e055f8ac,1,2021/9/20,598
GP,48e055f8ac,4,2021/9/27,598
GP,48e055f8ac,1,2021/9/30,598
GP,1ca360bd5c,2,2021/9/23,598
GP,1ca360bd5c,1,2021/8/31,598
GP,1ca360bd5c,4,2021/8/13,598
GP,1ca360bd5c,2,2021/9/4,598
GP,1ca360bd5c,1,2021/9/22,598
GP,1ca360bd5c,3,2021/9/3,598
GP,1ca360bd5c,4,2021/9/8,598
GP,1ca360bd5c,1,2021/9/4,598
GP,1ca360bd5c,2,2021/9/23,598
GP,1ca360bd5c,2,2021/9/4,598
GP,1ca360a5ea,4,2021/9/9,598
GP,1ca360a5ea,1,2021/8/28,598
GP,1ca360a5ea,1,2021/9/26,598
GP,1ca360a5ea,1,2021/9/6,598
GP,1ca360a5ea,3,2021/8/26,598
GP,1ca360a5ea,3,2021/8/31,598
GP,1ca360a5ea,4,2021/9/6,598
GP,1ca360a5ea,2,2021/8/14,598
GP,1ca360a5ea,1,2021/9/6,598
GP,1ca360a5ea,1,2021/9/1,598
GP,1530061ce6,4,2021/9/25,598
GP,1530061ce6,2,2021/9/18,598
GP,1530061ce6,2,2021/9/28,598
GP,1530061ce6,1,2021/8/31,598
GP,1530061ce6,1,2021/9/14,598
GP,1530061ce6,1,2021/9/22,598
GP,1530061ce6,2,2021/9/28,598
GP,1530061ce6,2,2021/9/11,598
GP,2a9ba843ab,4,2021/9/4,598
GP,2a9ba843ab,1,2021/9/18,598
GP,2a9ba843ab,3,2021/8/29,598
GP,2a9ba843ab,4,2021/9/7,598
GP,2a9ba843ab,3,2021/9/22,598
GP,2a9ba843ab,2,2021/9/24,598
GP,2a9ba843ab,3,2021/9/3,598
GP,2a9ba843ab,3,2021/9/12,598
GP,2a9ba843ab,4,2021/9/4,598
GP,2a9ba843ab,2,2021/9/26,598
GP,2a9ba843ab,4,2021/9/22,598
GP,2a9ba843ab,1,2021/9/5,598
GP,8a11a62b5b,2,2021/8/30,598
GP,8a11a62b5b,1,2021/9/17,598
GP,8a11a62b5b,2,2021/9/1,598
GP,8a11a62b5b,1,2021/9/9,598
GP,8a11a62b5b,4,2021/9/13,598
GP,8a11a62b5b,2,2021/9/10,598
GP,8a11a62b5b,1,2021/9/23,598
GP,8a11a62b5b,4,2021/9/11,598
GP,8a11a62b5b,1,2021/9/3,598
GP,751d2b7f31,4,2021/9/5,598
GP,751d2b7f31,4,2021/8/27,598
GP,751d2b7f31,1,2021/9/9,598
GP,751d2b7f31,1,2021/9/25,598
GP,751d2b7f31,4,2021/9/16,598
GP,751d2b7f31,2,2021/8/27,598
GP,751d2b7f31,4,2021/8/28,598
GP,9f0602c4b4,2,2021/9/6,598
GP,9f0602c4b4,1,2021/8/29,598
GP,9f0602c4b4,2,2021/9/1,598
GP,9f0602c4b4,1,2021/8/28,598
GP,9f0602c4b4,2,2021/9/6,598
GP,9f0602c4b4,1,2021/9/9,598
GP,9f0602c4b4,4,2021/8/21,598
GP,9f0602c4b4,2,2021/9/19,598
GP,9f0602c4b4,4,2021/9/26,598
GP,9f0602c4b4,1,2021/9/24,598
GP,1a4f5533ec,3,2021/9/2,598
GP,1a4f5533ec,2,2021/9/12,598
GP,1a4f5533ec,4,2021/9/27,598
GP,1a4f5533ec,1,2021/9/18,598
GP,1a4f5533ec,4,2021/8/15,598
GP,1a4f5533ec,3,2021/8/28,598
GP,1a4f5533ec,4,2021/8/31,598
GP,db8f3d4b26,1,2021/9/26,598
GP,db8f3d4b26,1,2021/8/30,598
GP,db8f3d4b26,4,2021/9/11,598
GP,db8f3d4b26,2,2021/9/11,598
GP,db8f3d4b26,2,2021/9/7,598
GP,db8f3d4b26,1,2021/8/27,598
GP,db8f3d4b26,4,2021/9/18,598
GP,db8f3d4b26,1,2021/9/19,598
GP,db8f3d4b26,1,2021/9/8,598
GP,2cefb4362c,4,2021/9/16,598
GP,2cefb4362c,2,2021/9/16,598
GP,2cefb4362c,2,2021/9/26,598
GP,2cefb4362c,2,2021/9/17,598
GP,2cefb4362c,2,2021/9/16,598
GP,2cefb4362c,3,2021/9/17,598
GP,2cefb4362c,2,2021/8/30,598
GP,2cefb4362c,2,2021/9/19,598
GP,2cefb4362c,1,2021/9/11,598
GP,9361c75e8f,1,2021/8/31,598
GP,9361c75e8f,3,2021/8/27,598
GP,9361c75e8f,1,2021/9/5,598
GP,9361c75e8f,4,2021/8/27,598
GP,9361c75e8f,4,2021/9/23,598
GP,9361c75e8f,4,2021/9/9,598
GP,9361c75e8f,1,2021/9/9,598
GP,9361c75e8f,3,2021/8/29,598
GP,4b3451ac30,4,2021/9/25,598
GP,4b3451ac30,1,2021/9/18,598
GP,4b3451ac30,1,2021/9/17,598
GP,4b3451ac30,2,2021/9/5,598
GP,4b3451ac30,3,2021/9/7,598
GP,4b3451ac30,3,2021/8/27,598
GP,4b3451ac30,4,2021/9/22,598
GP,4b3451ac30,1,2021/9/20,598
GP,4b3451ac30,1,2021/8/28,598
GP,4b3451ac30,4,2021/8/30,598
GP,4b3451ac30,1,2021/8/31,598
GP,c446c41037,3,2021/9/7,598
GP,c446c41037,1,2021/9/18,598
GP,c446c41037,2,2021/9/1,598
GP,c446c41037,1,2021/8/30,598
GP,c446c41037,1,2021/8/13,598
GP,c446c41037,2,2021/9/17,598
GP,c446c41037,3,2021/9/4,598
GP,c446c41037,1,2021/9/1,598
GP,c446c41037,1,2021/9/9,598
GP,c446c41037,2,2021/9/26,598
GP,3b9b2cd5,2,2021/9/1,598
GP,3b9b2cd5,4,2021/8/25,598
GP,3b9b2cd5,2,2021/9/20,598
GP,3b9b2cd5,1,2021/8/21,598
GP,3b9b2cd5,2,2021/9/27,598
GP,3b9b2cd5,4,2021/9/3,598
GP,3b9b2cd5,1,2021/9/11,598
GP,3b9b2cd5,1,2021/8/29,598
GP,6028be13fd,3,2021/9/16,598
GP,6028be13fd,1,2021/9/9,598
GP,6028be13fd,2,2021/8/29,598
GP,6028be13fd,1,2021/9/16,598
GP,6028be13fd,1,2021/9/16,598
GP,6028be13fd,1,2021/9/20,598
GP,6028be13fd,2,2021/9/15,598
GP,6028be13fd,1,2021/9/22,598
GP,6028be13fd,4,2021/8/27,598
GP,c1f2b7c3e6,3,2021/9/19,598
GP,c1f2b7c3e6,1,2021/8/11,598
GP,c1f2b7c3e6,1,2021/9/12,598
GP,c1f2b7c3e6,4,2021/9/28,598
GP,c1f2b7c3e6,4,2021/9/5,598
GP,c1f2b7c3e6,2,2021/9/6,598
GP,c1f2b7c3e6,3,2021/9/5,598
GP,c1f2b7c3e6,2,2021/9/7,598
GP,c1f2b7c3e6,1,2021/9/9,598
GP,baf693e1dc,1,2021/9/16,598
GP,baf693e1dc,1,2021/8/28,598
GP,baf693e1dc,1,2021/9/7,598
GP,baf693e1dc,1,2021/9/8,598
GP,baf693e1dc,4,2021/9/17,598
GP,baf693e1dc,4,2021/9/12,598
GP,baf693e1dc,1,2021/9/1,598
GP,baf693e1dc,3,2021/9/27,598
GP,79c54365c0,1,2021/8/29,598
GP,79c54365c0,4,2021/9/23,598
GP,79c54365c0,3,2021/9/1,598
GP,79c54365c0,3,2021/9/18,598
GP,79c54365c0,1,2021/9/17,598
GP,79c54365c0,1,2021/9/4,598
GP,79c54365c0,4,2021/9/6,598
GP,79c54365c0,3,2021/9/10,598
GP,79c54365c0,1,2021/9/1,598
GP,8eb9afbeb2,3,2021/9/18,598
GP,8eb9afbeb2,1,2021/9/21,598
GP,8eb9afbeb2,1,2021/8/31,598
GP,8eb9afbeb2,1,2021/9/27,598
GP,8eb9afbeb2,1,2021/9/10,598
GP,8eb9afbeb2,1,2021/9/9,598
GP,8eb9afbeb2,2,2021/9/18,598
GP,8eb9afbeb2,4,2021/9/23,598
GP,8eb9afbeb2,2,2021/8/26,598
GP,8eb9afbeb2,1,2021/8/26,598
GP,8eb9afbeb2,1,2021/9/8,598
GP,d23f0cdc56,4,2021/8/31,598
GP,d23f0cdc56,2,2021/8/31,598
GP,d23f0cdc56,1,2021/9/1,598
GP,d23f0cdc56,1,2021/9/8,598
GP,d23f0cdc56,1,2021/8/29,598
GP,d23f0cdc56,2,2021/9/10,598
GP,d23f0cdc56,1,2021/9/4,598
GP,d23f0cdc56,1,2021/8/27,598
GP,910dca1a44,2,2021/8/25,598
GP,910dca1a44,3,2021/9/10,598
GP,910dca1a44,1,2021/9/7,598
GP,910dca1a44,3,2021/8/29,598
GP,910dca1a44,4,2021/9/2,598
GP,910dca1a44,1,2021/9/17,598
GP,910dca1a44,1,2021/8/21,598
GP,910dca1a44,4,2021/8/29,598
GP,910dca1a44,3,2021/9/1,598
GP,25f3918669,2,2021/8/27,598
GP,25f3918669,1,2021/8/9,598
GP,25f3918669,1,2021/9/1,598
GP,25f3918669,1,2021/8/31,598
GP,25f3918669,1,2021/9/3,598
GP,25f3918669,1,2021/9/10,598
GP,25f3918669,3,2021/9/11,598
GP,25f3918669,1,2021/9/27,598
GP,25f3918669,1,2021/9/18,598
GP,64d0d5eed5,2,2021/8/30,598
GP,64d0d5eed5,3,2021/9/17,598
GP,64d0d5eed5,1,2021/9/6,598
GP,64d0d5eed5,3,2021/9/2,598
GP,64d0d5eed5,1,2021/9/9,598
GP,64d0d5eed5,4,2021/9/15,598
GP,64d0d5eed5,4,2021/9/11,598
GP,64d0d5eed5,4,2021/9/1,598
GP,64d0d5eed5,1,2021/9/24,598
GP,77714714cd,3,2021/8/29,598
GP,77714714cd,2,2021/9/26,598
GP,77714714cd,2,2021/9/4,598
GP,77714714cd,1,2021/9/7,598
GP,77714714cd,4,2021/9/6,598
GP,77714714cd,1,2021/9/6,598
GP,77714714cd,3,2021/9/20,598
GP,77714714cd,2,2021/9/16,598
GP,77714714cd,4,2021/8/31,598
GP,7e6d6ac023,2,2021/9/7,598
GP,7e6d6ac023,1,2021/9/9,598
GP,7e6d6ac023,4,2021/9/17,598
GP,7e6d6ac023,2,2021/9/18,598
GP,7e6d6ac023,3,2021/9/24,598
GP,7e6d6ac023,1,2021/9/4,598
GP,7e6d6ac023,3,2021/9/11,598
GP,7e6d6ac023,1,2021/9/4,598
GP,7e6d6ac023,4,2021/9/24,598
GP,1353309089,2,2021/9/10,598
GP,1353309089,1,2021/9/8,598
GP,1353309089,1,2021/9/15,598
GP,1353309089,4,2021/8/26,598
GP,1353309089,1,2021/9/8,598
GP,1353309089,1,2021/9/23,598
GP,1353309089,1,2021/8/30,598
GP,1353309089,2,2021/9/8,598
GP,1353309089,2,2021/9/18,598
GP,1353309089,3,2021/8/14,598
GP,4fdc6a0e2b,3,2021/9/17,598
GP,4fdc6a0e2b,1,2021/9/19,598
GP,4fdc6a0e2b,1,2021/9/17,598
GP,4fdc6a0e2b,4,2021/9/6,598
GP,4fdc6a0e2b,4,2021/8/29,598
GP,4fdc6a0e2b,2,2021/9/24,598
GP,4fdc6a0e2b,1,2021/9/4,598
GP,4fdc6a0e2b,4,2021/9/24,598
GP,4fdc6a0e2b,2,2021/9/8,598
GP,4fdc6a0e2b,1,2021/8/25,598
GP,9361c729d5,2,2021/8/31,598
GP,9361c729d5,2,2021/9/9,598
GP,9361c729d5,3,2021/8/27,598
GP,9361c729d5,4,2021/8/29,598
GP,9361c729d5,3,2021/9/7,598
GP,9361c729d5,1,2021/9/3,598
GP,9361c729d5,1,2021/8/28,598
GP,9361c729d5,1,2021/9/24,598
GP,9361c729d5,1,2021/9/24,598
GP,8eb9afd2a4,4,2021/9/12,598
GP,8eb9afd2a4,4,2021/8/29,598
GP,8eb9afd2a4,1,2021/9/8,598
GP,8eb9afd2a4,4,2021/9/6,598
GP,8eb9afd2a4,4,2021/9/1,598
GP,8eb9afd2a4,3,2021/8/31,598
GP,8eb9afd2a4,2,2021/8/12,598
GP,8eb9afd2a4,1,2021/9/16,598
GP,8eb9afd2a4,1,2021/9/25,598
GP,8eb9afd2a4,4,2021/9/17,598
GP,21a4e10679,4,2021/8/11,598
GP,21a4e10679,1,2021/8/27,598
GP,21a4e10679,2,2021/8/30,598
GP,21a4e10679,4,2021/9/15,598
GP,21a4e10679,2,2021/9/5,598
GP,21a4e10679,1,2021/8/31,598
GP,21a4e10679,1,2021/9/25,598
GP,21a4e10679,1,2021/8/29,598
GP,21a4e10679,1,2021/9/23,598
GP,41e420c639,1,2021/9/11,598
GP,41e420c639,1,2021/9/17,598
GP,41e420c639,1,2021/9/25,598
GP,41e420c639,1,2021/8/26,598
GP,41e420c639,4,2021/8/29,598
GP,41e420c639,3,2021/9/10,598
GP,41e420c639,4,2021/9/23,598
GP,41e420c639,2,2021/9/10,598
GP,41e420c639,1,2021/8/29,598
GP,41e420c639,2,2021/9/10,598
GP,363fe5bb7b,1,2021/9/4,598
GP,363fe5bb7b,1,2021/8/30,598
GP,363fe5bb7b,3,2021/9/15,598
GP,363fe5bb7b,2,2021/9/19,598
GP,363fe5bb7b,1,2021/9/3,598
GP,363fe5bb7b,3,2021/9/26,598
GP,363fe5bb7b,1,2021/9/23,598
GP,363fe5bb7b,3,2021/9/24,598
GP,363fe5bb7b,4,2021/8/28,598
GP,3894004390,1,2021/9/16,598
GP,3894004390,1,2021/9/12,598
GP,3894004390,3,2021/8/29,598
GP,3894004390,1,2021/8/30,598
GP,3894004390,1,2021/8/9,598
GP,3894004390,4,2021/9/8,598
GP,3894004390,1,2021/9/12,598
GP,3894004390,2,2021/9/18,598
GP,3894004390,3,2021/9/10,598
GP,80c166da5e,4,2021/9/9,598
GP,80c166da5e,4,2021/8/25,598
GP,80c166da5e,1,2021/8/31,598
GP,80c166da5e,3,2021/9/23,598
GP,80c166da5e,1,2021/8/29,598
GP,80c166da5e,1,2021/9/5,598
GP,80c166da5e,1,2021/9/28,598
GP,80c166da5e,1,2021/9/23,598
GP,af5257c619,1,2021/9/17,598
GP,af5257c619,2,2021/9/9,598
GP,af5257c619,3,2021/9/1,598
GP,af5257c619,1,2021/9/26,598
GP,af5257c619,3,2021/9/6,598
GP,af5257c619,4,2021/9/16,598
GP,af5257c619,1,2021/9/19,598
GP,af5257c619,2,2021/9/16,598
GP,af5257c619,2,2021/9/2,598
GP,239f857252,1,2021/9/15,598
GP,239f857252,3,2021/8/28,598
GP,239f857252,4,2021/9/1,598
GP,239f857252,1,2021/8/25,598
GP,239f857252,4,2021/9/11,598
GP,239f857252,1,2021/9/17,598
GP,239f857252,1,2021/9/22,598
GP,239f857252,3,2021/9/23,598
GP,239f857252,1,2021/9/20,598
GP,9f06027434,1,2021/9/17,598
GP,9f06027434,4,2021/9/4,598
GP,9f06027434,1,2021/8/31,598
GP,9f06027434,1,2021/9/10,598
GP,9f06027434,3,2021/8/31,598
GP,9f06027434,4,2021/9/9,598
GP,9f06027434,2,2021/9/16,598
GP,9f06027434,1,2021/9/24,598
GP,9f06027434,1,2021/9/19,598
GP,9f06027434,1,2021/8/25,598
GP,8c65b23996,1,2021/9/10,598
GP,8c65b23996,1,2021/9/18,598
GP,8c65b23996,1,2021/9/26,598
GP,8c65b23996,1,2021/8/29,598
GP,8c65b23996,4,2021/8/26,598
GP,8c65b23996,1,2021/9/18,598
GP,8c65b23996,1,2021/9/12,598
GP,8c65b23996,4,2021/8/31,598
GP,8c65b23996,1,2021/9/23,598
GP,17fb49abb3,1,2021/8/28,598
GP,17fb49abb3,1,2021/9/13,598
GP,17fb49abb3,4,2021/9/18,598
GP,17fb49abb3,1,2021/9/24,598
GP,17fb49abb3,2,2021/8/30,598
GP,17fb49abb3,1,2021/9/23,598
GP,17fb49abb3,1,2021/9/7,598
GP,17fb49abb3,1,2021/8/26,598
GP,17fb49abb3,3,2021/9/10,598
GP,8315734b6f,2,2021/9/1,598
GP,8315734b6f,1,2021/9/12,598
GP,8315734b6f,2,2021/8/31,598
GP,8315734b6f,4,2021/8/28,598
GP,8315734b6f,1,2021/8/11,598
GP,8315734b6f,4,2021/9/6,598
GP,8315734b6f,3,2021/9/24,598
GP,8315734b6f,2,2021/9/14,598
GP,8315734b6f,3,2021/9/23,598
GP,6978ee0ae1,3,2021/9/27,598
GP,6978ee0ae1,4,2021/9/18,598
GP,6978ee0ae1,4,2021/9/13,598
GP,6978ee0ae1,1,2021/9/17,598
GP,6978ee0ae1,4,2021/9/20,598
GP,6978ee0ae1,2,2021/8/29,598
GP,6978ee0ae1,1,2021/8/26,598
GP,6978ee0ae1,1,2021/9/1,598
GP,6978ee0ae1,2,2021/9/7,598
GP,72c92d045e,1,2021/9/26,598
GP,72c92d045e,1,2021/9/7,598
GP,72c92d045e,4,2021/9/8,598
GP,72c92d045e,3,2021/9/14,598
GP,72c92d045e,1,2021/9/11,598
GP,72c92d045e,1,2021/8/17,598
GP,72c92d045e,3,2021/9/2,598
GP,72c92d045e,1,2021/8/25,598
GP,72c92d045e,3,2021/9/17,598
GP,72c92d045e,1,2021/8/29,598
GP,72c92d045e,1,2021/9/4,598
GP,3d3c190dd9,2,2021/9/2,598
GP,3d3c190dd9,2,2021/9/12,598
GP,3d3c190dd9,4,2021/9/13,598
GP,3d3c190dd9,1,2021/8/28,598
GP,3d3c190dd9,2,2021/9/5,598
GP,3d3c190dd9,1,2021/9/19,598
GP,3d3c190dd9,1,2021/9/18,598
GP,3d3c190dd9,1,2021/9/7,598
GP,3d3c190dd9,2,2021/9/1,598
GP,751d2b8fff,1,2021/9/1,598
GP,751d2b8fff,1,2021/8/30,598
GP,751d2b8fff,2,2021/8/25,598
GP,751d2b8fff,4,2021/8/21,598
GP,751d2b8fff,1,2021/9/9,598
GP,751d2b8fff,4,2021/9/3,598
GP,751d2b8fff,1,2021/8/28,598
GP,751d2b8fff,1,2021/9/25,598
GP,751d2b8fff,3,2021/8/22,598
GP,80c166d61b,1,2021/9/9,598
GP,80c166d61b,4,2021/9/1,598
GP,80c166d61b,4,2021/8/30,598
GP,80c166d61b,1,2021/9/11,598
GP,80c166d61b,1,2021/8/26,598
GP,80c166d61b,1,2021/9/13,598
GP,80c166d61b,1,2021/9/25,598
GP,80c166d61b,4,2021/9/23,598
GP,80c166d61b,1,2021/7/8,598
GP,15a73c2ac7,1,2021/9/27,598
GP,15a73c2ac7,2,2021/9/2,598
GP,15a73c2ac7,3,2021/9/1,598
GP,15a73c2ac7,2,2021/9/6,598
GP,15a73c2ac7,1,2021/8/27,598
GP,15a73c2ac7,4,2021/8/26,598
GP,15a73c2ac7,4,2021/9/18,598
GP,15a73c2ac7,4,2021/9/17,598
GP,15a73c2ac7,1,2021/8/30,598
GP,523075552c,2,2021/9/9,598
GP,523075552c,1,2021/9/8,598
GP,523075552c,1,2021/9/6,598
GP,523075552c,2,2021/9/6,598
GP,523075552c,1,2021/9/20,598
GP,523075552c,4,2021/8/29,598
GP,523075552c,2,2021/9/7,598
GP,523075552c,2,2021/9/14,598
GP,5b80a57a8d,3,2021/8/29,598
GP,5b80a57a8d,3,2021/9/27,598
GP,5b80a57a8d,4,2021/9/19,598
GP,5b80a57a8d,4,2021/9/19,598
GP,5b80a57a8d,3,2021/9/4,598
GP,5b80a57a8d,1,2021/9/25,598
GP,5b80a57a8d,1,2021/9/22,598
GP,5b80a57a8d,3,2021/9/24,598
GP,5b80a57a8d,1,2021/9/18,598
GP,5b80a57a8d,1,2021/9/10,598
GP,8c65a31ae1,3,2021/9/28,598
