ID,code,investment,capital,stock,income,assets_1,assets_2,expenditure_1,expenditure_2,expenditure_3,tax,debt,loan,grade,Label
18040,65,0.193519,0.000149359,0.738630637,0.848652392,0.243917012,0.763311385,0.606878968,0.760896907,0.638886633,0.789271766,0.74835568,,E,0
18041,103,0.193519,1.49E-05,0.738630637,0.848652392,,,0.606878968,0.760896907,0.638916187,0.789321027,,,A,0
18042,16,0.193519281,0.001780696,0.738630637,0.848652392,,,0.606878968,0.760896907,,0.789256296,,,C,0
18043,0,0.193519,0.006749776,0.738630637,0.848652392,,,0.606878968,0.760896907,0.638861699,0.789298174,,,A,0
18044,0,0.193519,0.027006385,0.759335473,0.849538949,0.230019772,0.770862562,0.608772794,0.75995719,0.639152541,0.789645834,0.747590876,,B,0
18045,34,0.193519,0.005840054,0.738105448,0.848160433,0.329023865,0.766244693,0.609476912,0.766327214,0.638923911,0.789317484,0.753830666,0.425743351,A,0
18046,2,0.193519,1.49E-05,0.738105448,0.848160433,,,0.609476912,0.766327214,0.63892058,0.789304812,,,B,0
18047,12,0.193519,0.020743861,0.738105448,0.848160433,,,0.609476912,0.766327214,,0.789263939,,,B,0
18048,0,0.40015592,0.001485661,0.743911367,0.850182338,0.379903898,0.76654877,0.607477963,0.761315201,0.639058059,0.789458214,0.749581942,0.465904744,C,0
18049,0,0.193519,0.027006385,0.743911367,0.850182338,,,0.607477963,0.761315201,0.6389357,0.789304476,,,B,0
18050,0,0.193519,0.003971651,0.741787638,0.850691554,0.253364286,0.768834273,0.607477963,0.765806062,0.639028681,0.789621805,0.753219887,,A,0
18051,65,0.193519,0.001485661,0.738057432,0.848512379,0.327242529,0.76260151,0.606808282,0.75993258,0.638942171,0.789429532,0.747577733,,C,0
18052,0,0.193519,0.027006385,0.737461662,0.848425359,0.252155806,0.762177271,0.606808282,0.75993258,0.638900276,0.789277738,0.747370417,,A,0
18053,2,0.193519,1.49E-05,0.737461662,0.848425359,,,0.606808282,0.75993258,,0.789256272,,,D,1
18054,2,0.193519,1.49E-05,0.737613495,0.848499089,0.288263844,0.762398116,0.606808282,0.760123721,0.638922759,0.789304334,0.747604754,,C,0
18055,64,0.193519,0.001485661,0.739933137,0.849753817,0.290039571,0.765680978,0.606808282,0.76087399,0.638892543,0.789323965,0.750264888,0.505171521,B,0
18056,103,0.193519,1.49E-05,0.738045749,0.848352199,0.280217758,0.763040124,0.606808282,0.760312484,0.63900982,0.789350559,0.748244441,,C,0
18057,0,0.193519,1.49E-05,0.744312672,0.84956447,0.416026781,0.766377426,0.606758027,0.761430354,0.638960433,0.789367635,0.750012889,,C,1
18058,0,0.193519,0.029204983,0.743952128,0.848996732,0.293218142,0.764591972,0.606758027,0.759914611,0.638972039,0.789319338,0.747907107,0.442279387,B,0
18059,16,0.193519281,2.99E-05,0.743952128,0.848996732,,,0.606758027,0.759914611,0.639040195,0.789326149,,,A,0
18060,0,0.193519,0.027006385,0.741977026,0.84923623,0.342903633,0.765548834,0.606758027,0.760620254,0.639161677,0.789668159,0.748781068,,C,0
18061,0,0.193519,0.027006385,0.741977026,0.84923623,,,0.606758027,0.760620254,0.639028909,0.789371656,,,B,0
18062,16,0.193519281,8.96E-05,0.741977026,0.84923623,,,0.606758027,0.760620254,0.639174954,0.789466332,,,E,0
18063,12,0.193519,0.001765777,0.740127316,0.847903137,0.339437572,0.764526715,0.611382158,0.761087437,0.63904661,0.789848228,0.74887224,0.44076503,D,0
18064,0,0.193519,0.000149359,0.740127316,0.847903137,,,0.611382158,0.761087437,0.638864807,0.789257884,,,C,1
18065,4,0.578483087,0.053862323,0.740127316,0.847903137,,,0.611382158,0.761087437,0.639146694,0.789439964,,,B,0
18066,9,0.193519281,0.321230403,0.740127316,0.847903137,,,0.611382158,0.761087437,0.639620944,0.78936702,,,A,0
18067,2,0.193519,1.49E-05,0.738811552,0.848386264,0.228079151,0.763105631,0.606921864,0.760076261,0.638900676,0.789315661,0.747998053,,A,0
18068,0,0.193519,5.98E-05,0.738811552,0.848386264,,,0.606921864,0.760076261,,0.789256277,,,E,1
18069,2,0.193519,1.49E-05,0.738811552,0.848386264,,,0.606921864,0.760076261,0.639055038,0.789524353,,,B,0
18070,16,0.193519,0.000149359,0.738811552,0.848386264,,,0.606921864,0.760076261,0.638861668,0.789256903,,,D,0
18071,0,0.193519,0.000298541,0.737965749,0.849081039,0.416282762,0.76473585,0.610961245,0.762901543,0.639039485,0.789364835,0.750398983,,D,0
18072,16,0.193519281,0.000149359,0.737965749,0.849081039,,,0.610961245,0.762901543,0.63886066,0.789256286,,,B,1
18073,92,0.275730636,0.002030933,0.770504982,0.837538085,0.65804545,0.773615502,0.609876839,0.764247392,0.639011093,0.789950536,0.768769412,0.655253312,A,0
18074,35,0.193519,0.004331391,0.736887134,0.848439034,0.220906929,0.762832115,0.609876839,0.761336081,0.638952397,0.789327121,0.748823983,,D,0
18075,0,0.193519281,0.000149359,0.736887134,0.848439034,,,0.609876839,0.761336081,,,,,A,0
18076,0,0.193519,,0.736887134,0.848439034,,,0.609876839,0.761336081,0.638964253,0.789329253,,,B,0
18077,0,0.193519,0.000893503,0.736887134,0.848439034,,,0.609876839,0.761336081,,0.789256272,,,B,0
18078,0,0.193519,0.018064904,0.743206726,0.849155944,0.258029608,0.765081547,0.608337812,0.760209656,0.638869547,0.789211164,0.747645503,,D,0
18079,16,0.193519,0.00017921,0.740821726,0.848645749,0.243683775,0.76326048,0.606758769,0.760209656,0.638956107,0.789334426,0.747396544,,D,0
18080,0,0.193519,0.000298541,0.739368978,0.848970158,0.421584894,0.763007941,0.606758769,0.760209656,0.63887978,0.789310005,0.747409786,,B,0
18081,0,0.193519,0.027006385,0.737804538,0.848399556,0.414897967,0.763962566,0.609870082,0.761300122,0.639176074,0.78948985,0.749829997,0.475906106,B,0
18082,0,0.193519,0.000352203,0.737804538,0.848399556,,,0.609870082,0.761300122,0.638978434,0.789424892,,,B,0
18083,0,0.193519,0.000298541,0.737804538,0.848399556,,,0.609870082,0.761300122,0.638909637,0.789321665,,,B,0
18084,2,0.193519,1.49E-05,0.738024345,0.848570202,0.452484065,0.765876984,0.609020366,0.764008667,0.638952819,0.789332196,0.752238797,0.470395286,E,0
18085,16,0.193519281,0.000596374,0.737677407,0.848679188,0.335780608,0.763059613,0.609020366,0.760903561,0.638902717,0.789285154,0.748352186,,B,0
18086,0,0.193519281,8.96E-05,0.739552712,0.849114063,0.227055792,0.763410598,0.610303309,0.759935908,0.638982915,0.789596575,0.747535064,,A,0
18087,0,0.193519281,0.014600562,0.755106589,0.877875024,0.252796771,0.840391358,0.606956125,0.76537466,0.639046451,0.78954395,0.828084499,,A,0
18088,0,0.193519,0.027006385,0.755106589,0.877875024,,,0.606956125,0.76537466,0.638913067,0.789294157,,,C,0
18089,16,0.193519,0.002953958,0.755106589,0.877875024,,,0.606956125,0.76537466,,0.789256293,,,C,0
18090,108,0.193519281,0,0.755106589,0.877875024,,,0.606956125,0.76537466,0.638934015,0.789303716,,,B,0
18091,2,0.193519,1.49E-05,0.755106589,0.877875024,,,0.606956125,0.76537466,0.639284792,0.78946375,,,B,0
18092,0,0.193519,0.002075041,0.73980958,0.848645236,0.311741215,0.764309718,0.606956125,0.760912276,0.638883477,0.789218585,0.748941756,0.462084564,A,0
18093,2,0.193519,1.49E-05,0.739088262,0.848659782,0.322639326,0.763094862,0.606956125,0.7602313,0.638918125,0.789300264,0.747900608,,C,0
18094,20,0.266897767,0.000893503,0.739088262,0.848659782,,,0.606956125,0.7602313,0.639192709,0.789473281,,,A,0
18095,0,0.193519,0.027006385,0.736156286,0.850271972,0.347168835,0.768912334,0.616959727,0.767146922,0.64114835,0.789378003,0.755663329,0.480273015,B,0
18096,0,0.193519,0.005840054,0.736156286,0.850271972,,,0.616959727,0.767146922,0.638918421,0.789310563,,,A,0
18097,0,0.193519,0.000149359,0.736156286,0.850271972,,,0.616959727,0.767146922,,0.789311989,,,C,0
18098,34,0.193519,0.000596374,0.737362382,0.848360248,0.230458348,0.762267989,0.608207138,0.760093172,0.638997462,0.789354076,0.747614154,,A,0
18099,0,0.193519,0.018839107,0.738725155,0.849609992,0.27731488,0.76541226,0.608207138,0.762959153,0.638920708,0.789299168,0.75047592,0.434400487,D,0
18100,2,0.193519,1.49E-05,0.738725155,0.849609992,,,0.608207138,0.762959153,0.639011936,0.789297949,,,F,0
18101,35,0.497393567,0.007227239,0.754739987,0.853151382,0.249559845,0.77954291,0.608207138,0.771691805,0.638924771,0.790171713,0.758897443,,A,0
18102,0,0.193519,0.001485661,0.739239464,0.848553503,0.309974069,0.7629882,0.608207138,0.771691805,0.638991929,0.78936287,0.747654972,0.442279387,B,0
18103,0,0.214499286,0.001957386,0.739178032,0.848656087,0.285324234,0.763485077,0.60699947,0.7602175,0.638907057,0.789295162,0.748440476,,A,0
18104,8,0.193519281,0,0.738056404,0.848558261,0.290557606,0.762813537,0.60699947,0.760062507,0.638981556,0.789425293,0.747822753,,C,0
18105,0,0.193519,0.027006385,0.738056404,0.848558261,,,0.60699947,0.760062507,0.63891911,0.789299359,,,D,0
18106,16,0.193519281,8.97E-06,0.738056404,0.848558261,,,0.60699947,0.760062507,0.638896911,0.789300492,,,D,0
18107,50,0.193519,0.000298541,0.738056404,0.848558261,,,0.60699947,0.760062507,0.639032571,0.789375054,,,A,0
18108,0,0.193519,0.002953958,0.738056404,0.848558261,,,0.60699947,0.760062507,0.638861656,0.789256673,,,B,1
18109,27,0.684730157,0,0.755585411,0.86126585,0.284266336,0.810818072,0.60699947,0.809654921,0.638952297,0.794722902,0.799655205,0.577989018,A,0
18110,2,0.193519,1.49E-05,0.737434588,0.848669467,0.256901816,0.762893548,0.60699947,0.760695241,0.638937584,0.789312746,0.748159244,,B,0
18111,2,0.193519,1.49E-05,0.738339047,0.848419006,0.298913411,0.763755124,0.608518,0.761277008,0.638928193,0.789300556,0.748861012,,C,0
18112,92,0.213800151,2.99E-06,0.737308559,0.847995681,0.434507702,0.763713689,0.608409355,0.762097233,0.638912175,0.789310048,0.75036165,0.466060453,A,0
18113,34,0.193519,0.002953958,0.737308559,0.847995681,,,0.608409355,0.762097233,0.639036395,0.789554978,,,D,0
18114,2,0.193519,1.49E-05,0.738023855,0.848742388,0.274811659,0.762844591,0.608409355,0.760273147,0.638902367,0.789301904,0.747780506,,C,0
18115,0,0.193519,0.027006385,0.741057194,0.84805738,0.45538578,0.766053092,0.608409355,0.763541906,0.639032728,0.789318176,0.751908871,0.480162733,C,0
18116,6,0.193519,0.121092923,0.741057194,0.84805738,,,0.608409355,0.763541906,0.638899553,0.789281693,,,D,0
18117,2,0.193519,1.49E-05,0.738996679,0.847148183,0.471297753,0.764811384,0.608409355,0.762935648,0.639053123,0.789386893,0.75210371,0.50241078,B,0
18118,2,0.193519,1.49E-05,0.738996679,0.847148183,,,0.608409355,0.762935648,,0.789259582,,,G,1
18119,16,0.193519281,0.002953958,0.738996679,0.847148183,,,0.608409355,0.762935648,0.638887659,0.789300657,,,A,0
18120,0,0.193519,0.027006385,0.738996679,0.847148183,,,0.608409355,0.762935648,0.638981111,0.789334249,,,C,0
18121,2,0.193519,1.49E-05,0.738996679,0.847148183,,,0.608409355,0.762935648,0.638864471,0.789258683,,,C,1
18122,0,0.193519,0.008661336,0.738996679,0.847148183,,,0.608409355,0.762935648,0.638997722,0.789358373,,,B,0
18123,84,0.193519,0,0.738996679,0.847148183,,,0.608409355,0.762935648,0.638884436,0.789257171,,,B,0
18124,2,0.193519,1.49E-05,0.738996679,0.847148183,,,0.608409355,0.762935648,0.639084312,0.789421091,,,D,0
18125,0,0.193519281,0.008661336,0.737526991,0.848616924,,0.762444959,0.608409355,0.759896263,0.638951823,0.789567127,0.747523479,,B,0
18126,0,0.193519,0.027006385,0.737526991,0.848616924,,,0.608409355,0.759896263,0.638997593,0.789346394,,,B,0
18127,0,0.193519281,0.000298541,0.7475595,0.84891547,0.453500112,0.76511303,0.608342703,0.760113331,0.639035725,0.789411822,0.747665663,,E,0
18128,1,0.5039955,0.002953958,0.647791195,0.820712107,0.685082939,0.754502388,0.609130202,0.789382629,0.638985065,0.789345789,0.785296148,0.632846709,C,0
18129,0,0.193519,0.001485661,0.738509419,0.848290417,0.318047282,0.762477059,0.607578895,0.789382629,0.638951083,0.789372057,0.747425571,,B,0
18130,0,0.193519,0.000649909,0.738509419,0.848290417,,,0.607578895,0.789382629,,,,,D,1
18131,50,0.193519,0.006004576,0.738509419,0.848290417,,,0.607578895,0.789382629,0.639420836,0.789620298,,,D,0
18132,2,0.193519,1.49E-05,0.738509419,0.848290417,,,0.607578895,0.789382629,0.638949473,0.789313984,,,C,0
18133,2,0.068645214,1.49E-05,0.738762779,0.84826002,0.37751394,0.762950291,0.60686072,0.760364428,0.638933066,0.789327395,0.748400212,0.457205872,A,0
18134,0,0.193519,0.027006385,0.738762779,0.84826002,,,0.60686072,0.760364428,0.638861091,0.78925632,,,C,0
18135,23,0.193519,0.005840054,0.739400338,0.848719245,0.336364585,0.763529048,0.607333162,0.760714841,0.638892365,0.789287868,0.748190968,,B,0
18136,33,0.359452819,0.00382677,0.683684183,0.838472028,0.724761295,0.786160597,0.617056368,0.818021027,0.639110318,0.789495378,0.804223199,,D,0
18137,0,0.193519,0.000298541,0.683684183,0.838472028,,,0.617056368,0.818021027,0.639465608,0.789650784,,,B,0
18138,2,0.193519,1.49E-05,0.683684183,0.838472028,,,0.617056368,0.818021027,0.638882237,0.789373611,,,C,0
18139,2,0.193519,1.49E-05,0.683684183,0.838472028,,,0.617056368,0.818021027,0.63891434,0.789301941,,,D,0
18140,0,0.193519,0.027006385,0.683684183,0.838472028,,,0.617056368,0.818021027,0.638860779,0.789312705,,,C,0
18141,51,0.193519,0.00555441,0.7587841,0.84867653,0.724484429,0.789994853,0.617056368,0.786784799,,0.799581329,0.784687187,0.544881008,B,0
18142,2,0.193519,1.49E-05,0.737670507,0.848813593,0.27116116,0.763898565,0.608815374,0.761423915,0.639115262,0.789303334,0.749085898,,C,0
18143,2,0.193519,1.49E-05,0.737670507,0.848813593,,,0.608815374,0.761423915,0.63886164,0.789257059,,,D,0
18144,0,0.193519,0.002953958,0.737670507,0.848813593,,,0.608815374,0.761423915,0.639023959,0.789395372,,,B,0
18145,2,0.193519,1.49E-05,0.737670507,0.848813593,,,0.608815374,0.761423915,,0.789256411,,,C,0
18146,2,0.193519,1.49E-05,0.737670507,0.848813593,,,0.608815374,0.761423915,0.638861905,0.789257096,,,C,1
18147,0,0.193519,0.002953958,0.737670507,0.848813593,,,0.608815374,0.761423915,0.639018406,0.789520203,,,D,0
18148,0,0.193519,0.027006385,0.737670507,0.848813593,,,0.608815374,0.761423915,0.638978302,0.789335739,,,A,0
18149,16,0.193519281,0.000298541,0.738834159,0.84895863,0.291718512,0.763290777,0.612166102,0.760042347,,0.789489557,0.74766849,,B,0
18150,0,0.193519,0.001485661,0.738834159,0.84895863,,,0.612166102,0.760042347,0.639170081,0.789321399,,,C,0
18151,29,0.597034405,0.338648071,0.756245458,0.847587203,0.525957905,0.767420647,0.612166102,0.762617957,0.638912523,0.792623442,0.750374827,,D,0
18152,2,0.193519,1.49E-05,0.768304317,0.850388841,0.233519243,0.80558618,0.606906027,0.796274979,0.638995383,0.789356015,0.786035339,,B,0
18153,16,0.193519,0.019044758,0.742110671,0.848800844,0.399683476,0.764724446,0.606906027,0.760209043,0.638944639,0.789307732,0.748986759,0.486948951,C,0
18154,0,0.193519,0.000149359,0.739165532,0.848761248,0.378630949,0.763413776,0.606906027,0.760703757,0.639043934,0.789404724,0.748220736,0.428378671,D,0
18155,0,0.193519,0.005840054,0.744492188,0.849621603,0.260459582,0.765589218,0.609830899,0.760282893,0.638967525,0.789482553,0.748561611,0.46031247,A,0
18156,0,0.101213924,0.014120663,0.739666218,0.849210676,0.343708923,0.765295846,0.606973329,0.761079108,0.638994435,0.789447099,0.749921727,,E,0
18157,0,0.193519,,0.739666218,0.849210676,,,0.606973329,0.761079108,0.638875693,0.789266572,,,D,0
18158,50,0.193519,0.000149359,0.739216979,0.85059382,,0.766881168,0.606973329,0.763845688,,0.789297219,0.751208426,,B,0
18159,2,0.193519,1.49E-05,0.739216979,0.85059382,,,0.606973329,0.763845688,0.638860961,0.789256405,,,A,0
18160,103,0.193519,0.000149359,0.739216979,0.85059382,,,0.606973329,0.763845688,,0.789256272,,,E,0
18161,92,0.195491001,2.99E-05,0.739216979,0.85059382,,,0.606973329,0.763845688,0.638864454,0.789258375,,,D,0
18162,0,0.193519281,0.000149359,0.739216979,0.85059382,,,0.606973329,0.763845688,0.638868731,0.789259813,,,B,0
18163,2,0.193519,1.49E-05,0.739216979,0.85059382,,,0.606973329,0.763845688,0.638864574,0.789259922,,,D,0
18164,0,0.193519,,0.739216979,0.85059382,,,0.606973329,0.763845688,0.638961584,0.789323692,,,B,0
18165,2,0.193519,1.49E-05,0.743031524,0.850284528,0.266880451,0.765685397,0.607082028,0.760525509,,0.78929468,0.747954156,,B,0
18166,0,0.193519,0.014027136,0.743031524,0.850284528,,,0.607082028,0.760525509,0.638955671,0.789325363,,,D,0
18167,2,0.193519,1.49E-05,0.743031524,0.850284528,,,0.607082028,0.760525509,0.638860966,0.789256404,,,C,0
18168,7,0.211416843,0.000298541,0.738699924,0.848221669,0.376295336,0.763599333,0.606756885,0.761524469,0.639019485,0.789347916,0.748986452,,D,0
18169,80,0.359438521,0.026813372,0.768151743,0.854416738,0.261092517,0.819688939,0.611012361,0.807556294,0.63920091,0.79025563,0.80272146,,C,0
18170,24,0.193519281,0,0.768151743,0.854416738,,,0.611012361,0.807556294,,0.789309667,,,A,0
18171,0,0.193519,0.000298541,0.768151743,0.854416738,,,0.611012361,0.807556294,0.638911107,0.789273268,,,B,0
18172,34,0.251561915,0.002740451,0.740318588,0.848957757,0.24606937,0.765322183,0.60874534,0.760213879,0.639257127,0.789863118,0.749315573,0.452069288,B,0
18173,2,0.193519,1.49E-05,0.740318588,0.848957757,,,0.60874534,0.760213879,0.638966743,0.789356486,,,B,0
18174,0,0.193519,0.005932464,0.740318588,0.848957757,,,0.60874534,0.760213879,0.638862942,0.789258843,,,C,0
18175,2,0.536429466,1.49E-05,0.763130869,0.848926321,0.540408044,0.769900199,0.60874534,0.762719228,0.639634606,0.789021606,0.749582148,,D,0
18176,0,0.193519,0.000149359,0.763130869,0.848926321,,,0.60874534,0.762719228,0.638905461,0.789301609,,,B,0
18177,16,0.193519281,0.004405294,0.763130869,0.848926321,,,0.60874534,0.762719228,0.638862481,0.789306217,,,B,0
18178,0,0.193519,0.001485661,0.737779669,0.848416568,0.469837528,0.765693503,0.60874534,0.765145308,0.639004898,0.789367983,0.752491409,,C,0
18179,16,0.193519,0.001485661,0.737779669,0.848416568,,,0.60874534,0.765145308,0.638882274,0.789329703,,,C,0
18180,2,0.193519,1.49E-05,0.737779669,0.848416568,,,0.60874534,0.765145308,0.638929252,0.789308822,,,D,0
18181,0,0.193519,0.002953958,0.741072787,0.8488294,0.451660048,0.764337014,0.60874534,0.761227201,0.638986284,0.789316062,0.749130612,0.452799073,A,0
18182,0,0.193519,0.000149359,0.741072787,0.8488294,,,0.60874534,0.761227201,0.638922178,0.789311824,,,B,0
18183,16,0.193519,2.99E-05,0.741072787,0.8488294,,,0.60874534,0.761227201,,,,,B,0
18184,65,0.193519,0.000893503,0.741072787,0.850212105,0.325493548,0.767861287,0.614794686,0.763769701,0.639064396,0.789438505,0.753712661,,B,0
18185,16,0.193519281,0.000298541,0.741072787,0.850212105,,,0.614794686,0.763769701,0.638860843,0.789256572,,,A,1
18186,0,0.193519,,0.741072787,0.850212105,,,0.614794686,0.763769701,0.639535148,0.789690709,,,C,0
18187,5,0.194904338,2.09E-05,0.741072787,0.850212105,,,0.614794686,0.763769701,0.638901744,0.789405094,,,A,0
18188,0,0.193519,0.000149359,0.741072787,0.850212105,,,0.614794686,0.763769701,,0.789258684,,,B,0
18189,103,0.193519,5.98E-05,0.741072787,0.850212105,,,0.614794686,0.763769701,0.639121614,0.789425062,,,D,0
18190,1,0.592105867,0.002368697,0.741723112,0.848720923,0.549942039,0.770132459,0.607824456,0.770067484,0.638939361,0.789330239,0.759798583,,A,0
18191,80,0.193519,0.000149359,0.736746262,0.848244966,0.230307932,0.762621979,0.609301957,0.760856485,0.638919484,0.789277185,0.748323245,,B,0
18192,45,0.350434065,0.000626119,0.736746262,0.848244966,,,0.609301957,0.760856485,0.6407742,0.789356223,,,B,0
18193,2,0.193519,1.49E-05,0.736746262,0.848244966,,,0.609301957,0.760856485,0.639016838,0.789354023,,,B,0
18194,2,0.193519,1.49E-05,0.736746262,0.848244966,,,0.609301957,0.760856485,0.63899825,0.78934576,,,C,0
18195,0,0.193519281,0.000596374,0.737280317,0.848427536,,0.762149373,0.609301957,0.760856485,0.638914196,0.789282392,0.747379059,,C,0
18196,92,0.24322408,0.000893503,0.744256881,0.847558638,0.473234251,0.764903362,0.618970909,0.762323769,0.639170051,0.789474084,0.750263564,,C,0
18197,35,0.193519,0.002953958,0.744256881,0.847558638,,,0.618970909,0.762323769,,,,,C,0
18198,0,0.193519,0.000298541,0.737743604,0.849002485,0.296688907,0.771392112,0.606877653,0.76995223,0.639063542,0.789412686,0.757151275,,C,0
18199,0,0.193519281,0.000149359,0.738934894,0.848490577,0.350052945,0.763921439,0.606877653,0.759896303,0.638934324,0.789310181,0.748961691,0.495056359,B,0
18200,0,0.193519,0.027006385,0.738934894,0.848490577,,,0.606877653,0.759896303,0.638914036,0.78925966,,,B,0
18201,0,0.193519,0.000149359,0.738715218,0.848340642,0.261299115,0.762871583,0.607517782,0.760360016,0.638931014,0.789296372,0.74785171,,B,0
